pl_name,pl_name,Lists,pl_bmassj,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_radj,pl_radjerr2,pl_radjerr1,pl_radjerr2,pl_radjerr1,pl_orbper,pl_orbpererr2,pl_orbpererr1,pl_orbpererr2,pl_orbpererr1,pl_orbeccen,pl_orbeccenerr2,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenerr1,pl_eqt,pl_eqterr2,pl_eqterr1,pl_eqterr2,pl_eqterr1,Discovery method,pl_publ_date,Last updated [yy/mm/dd],source (xml)
Kepler-248 b,kepler-248b,,,,,,,0.269,0.032,0.032,0.032,0.032,6.30820500,0.00001000,0.00001000,0.00001000,0.00001000,,,,,,,,,,,,2014,,
Kepler-248 c,kepler-248c,,,,,,,0.363,0.044,0.044,0.044,0.044,16.23949400,0.00002400,0.00002400,0.00002400,0.00002400,,,,,,,,,,,,2014,,
Kepler-249 b,kepler-249b,,,,,,,0.097,0.004,0.004,0.004,0.004,3.30653900,0.00001000,0.00001000,0.00001000,0.00001000,,,,,,,,,,,,2014,,
Kepler-249 d,kepler-249d,,,,,,,0.140,0.012,0.012,0.012,0.012,15.36845900,0.00007000,0.00007000,0.00007000,0.00007000,,,,,,,,,,,,2014,,
Kepler-250 b,kepler-250b,,,,,,,0.101,0.061,0.061,0.061,0.061,4.14814100,0.00004600,0.00004600,0.00004600,0.00004600,,,,,,,,,,,,2014,,
Kepler-250 c,kepler-250c,,,,,,,0.203,0.117,0.117,0.117,0.117,7.15680400,0.00002200,0.00002200,0.00002200,0.00002200,,,,,,,,,,,,2014,,
Kepler-251 b,kepler-251b,,,,,,,0.119,0.021,0.021,0.021,0.021,4.79093600,0.00003700,0.00003700,0.00003700,0.00003700,,,,,,,,,,,,2014,,
Kepler-251 c,kepler-251c,,,,,,,0.247,0.044,0.044,0.044,0.044,16.51404300,0.00005400,0.00005400,0.00005400,0.00005400,,,,,,,,,,,,2014,,
Kepler-251 d,kepler-251d,,,,,,,0.247,0.044,0.044,0.044,0.044,30.13300100,0.00016100,0.00016100,0.00016100,0.00016100,,,,,,,,,,,,2014,,
Kepler-251 e,kepler-251e,,,,,,,0.247,0.044,0.044,0.044,0.044,99.64016100,0.00107400,0.00107400,0.00107400,0.00107400,,,,,,,,,,,,2014,,
Kepler-252 c,kepler-252c,,,,,,,0.192,0.012,0.012,0.012,0.012,10.84846300,0.00001500,0.00001500,0.00001500,0.00001500,,,,,,,,,,,,2014,,
Kepler-253 b,kepler-253b,,,,,,,0.145,0.060,0.060,0.060,0.060,3.78398600,0.00001700,0.00001700,0.00001700,0.00001700,,,,,,,,,,,,2014,,
Kepler-253 c,kepler-253c,,,,,,,0.236,0.099,0.099,0.099,0.099,10.28195100,0.00003200,0.00003200,0.00003200,0.00003200,,,,,,,,,,,,2014,,
Kepler-254 c,kepler-254c,,,,,,,0.192,0.092,0.092,0.092,0.092,12.41218300,0.00008200,0.00008200,0.00008200,0.00008200,,,,,,,,,,,,2014,,
Kepler-254 d,kepler-254d,,,,,,,0.223,0.106,0.106,0.106,0.106,18.74647700,0.00012100,0.00012100,0.00012100,0.00012100,,,,,,,,,,,,2014,,
Kepler-255 c,kepler-255c,,,,,,,0.267,0.105,0.105,0.105,0.105,9.94604700,0.00003500,0.00003500,0.00003500,0.00003500,,,,,,,,,,,,2014,,
Kepler-256 b,kepler-256b,,,,,,,0.142,0.035,0.035,0.035,0.035,1.62049300,0.00000900,0.00000900,0.00000900,0.00000900,,,,,,,,,,,,2014,,
Kepler-256 c,kepler-256c,,,,,,,0.192,0.047,0.047,0.047,0.047,3.38802000,0.00001600,0.00001600,0.00001600,0.00001600,,,,,,,,,,,,2014,,
Kepler-256 d,kepler-256d,,,,,,,0.221,0.056,0.056,0.056,0.056,5.83917200,0.00003100,0.00003100,0.00003100,0.00003100,,,,,,,,,,,,2014,,
Kepler-257 b,kepler-257b,,,,,,,0.233,0.117,0.117,0.117,0.117,2.38266700,0.00000600,0.00000600,0.00000600,0.00000600,,,,,,,,,,,,2014,,
Kepler-257 c,kepler-257c,,,,,,,0.483,0.243,0.243,0.243,0.243,6.58148400,0.00000800,0.00000800,0.00000800,0.00000800,,,,,,,,,,,,2014,,
Kepler-257 d,kepler-257d,,,,,,,0.442,0.221,0.221,0.221,0.221,24.66455100,0.00005100,0.00005100,0.00005100,0.00005100,,,,,,,,,,,,2014,,
Kepler-258 c,kepler-258c,,,,,,,0.322,0.217,0.217,0.217,0.217,33.65307900,0.00018900,0.00018900,0.00018900,0.00018900,,,,,,,,,,,,2014,,
Kepler-254 b,kepler-254b,,,,,,,0.345,0.165,0.165,0.165,0.165,5.82666200,0.00001000,0.00001000,0.00001000,0.00001000,,,,,,,,,,,,2014,,
Kepler-259 b,kepler-259b,,,,,,,0.250,0.122,0.122,0.122,0.122,8.11531700,0.00002200,0.00002200,0.00002200,0.00002200,,,,,,,,,,,,2014,,
Kepler-259 c,kepler-259c,,,,,,,0.241,0.117,0.117,0.117,0.117,36.92493100,0.00018100,0.00018100,0.00018100,0.00018100,,,,,,,,,,,,2014,,
Kepler-260 c,kepler-260c,,,,,,,0.155,0.048,0.048,0.048,0.048,76.05017800,0.00102600,0.00102600,0.00102600,0.00102600,,,,,,,,,,,,2014,,
Kepler-261 b,kepler-261b,,,,,,,0.194,0.012,0.012,0.012,0.012,10.38122700,0.00001600,0.00001600,0.00001600,0.00001600,,,,,,,,,,,,2014,,
Kepler-261 c,kepler-261c,,,,,,,0.178,0.012,0.012,0.012,0.012,24.57085800,0.00006900,0.00006900,0.00006900,0.00006900,,,,,,,,,,,,2014,,
Kepler-262 c,kepler-262c,,,,,,,0.146,0.061,0.061,0.061,0.061,21.85372200,0.00018700,0.00018700,0.00018700,0.00018700,,,,,,,,,,,,2014,,
Kepler-263 b,kepler-263b,,,,,,,0.238,0.129,0.129,0.129,0.129,16.56808700,0.00006500,0.00006500,0.00006500,0.00006500,,,,,,,,,,,,2014,,
Kepler-263 c,kepler-263c,,,,,,,0.220,0.120,0.120,0.120,0.120,47.33277300,0.00045600,0.00045600,0.00045600,0.00045600,,,,,,,,,,,,2014,,
Kepler-264 b,kepler-264b,,,,,,,0.297,0.066,0.066,0.066,0.066,40.80623100,0.00053800,0.00053800,0.00053800,0.00053800,,,,,,,,,,,,2014,,
Kepler-265 b,kepler-265b,,,,,,,0.166,0.040,0.040,0.040,0.040,6.84626200,0.00006300,0.00006300,0.00006300,0.00006300,,,,,,,,,,,,2014,,
Kepler-265 c,kepler-265c,,,,,,,0.235,0.049,0.049,0.049,0.049,17.02893700,0.00013600,0.00013600,0.00013600,0.00013600,,,,,,,,,,,,2014,,
Kepler-265 d,kepler-265d,,,,,,,0.222,0.048,0.048,0.048,0.048,43.13061700,0.00065800,0.00065800,0.00065800,0.00065800,,,,,,,,,,,,2014,,
Kepler-266 b,kepler-266b,,,,,,,0.221,0.107,0.107,0.107,0.107,6.61833000,0.00004800,0.00004800,0.00004800,0.00004800,,,,,,,,,,,,2014,,
Kepler-266 c,kepler-266c,,,,,,,0.347,0.169,0.169,0.169,0.169,107.72360100,0.00164300,0.00164300,0.00164300,0.00164300,,,,,,,,,,,,2014,,
Kepler-279 c,kepler-279c,,0.15500,0.01900,0.02300,0.01900,0.02300,0.384,0.037,0.153,0.037,0.153,35.73600000,,,,,,,,,,,,,,,,2014,,
Kepler-267 b,kepler-267b,,,,,,,0.177,0.008,0.008,0.008,0.008,3.35372800,0.00000700,0.00000700,0.00000700,0.00000700,,,,,,,,,,,,2014,,
Kepler-267 d,kepler-267d,,,,,,,0.203,0.011,0.011,0.011,0.011,28.46451500,0.00018000,0.00018000,0.00018000,0.00018000,,,,,,,,,,,,2014,,
Kepler-268 b,kepler-268b,,,,,,,0.227,0.042,0.042,0.042,0.042,25.93413800,0.00014200,0.00014200,0.00014200,0.00014200,,,,,,,,,,,,2014,,
Kepler-268 c,kepler-268c,,,,,,,0.302,0.062,0.062,0.062,0.062,83.44639300,0.00076100,0.00076100,0.00076100,0.00076100,,,,,,,,,,,,2014,,
Kepler-269 b,kepler-269b,,,,,,,0.220,0.103,0.103,0.103,0.103,5.32671800,0.00003500,0.00003500,0.00003500,0.00003500,,,,,,,,,,,,2014,,
Kepler-270 b,kepler-270b,,,,,,,0.179,0.036,0.036,0.036,0.036,11.47609400,0.00007100,0.00007100,0.00007100,0.00007100,,,,,,,,,,,,2014,,
Kepler-270 c,kepler-270c,,,,,,,0.158,0.033,0.033,0.033,0.033,25.26288700,0.00059900,0.00059900,0.00059900,0.00059900,,,,,,,,,,,,2014,,
Kepler-271 b,kepler-271b,,,,,,,0.079,0.014,0.014,0.014,0.014,5.21773800,0.00004300,0.00004300,0.00004300,0.00004300,,,,,,,,,,,,2014,,
Kepler-271 c,kepler-271c,,,,,,,0.089,0.016,0.016,0.016,0.016,7.41093500,0.00004900,0.00004900,0.00004900,0.00004900,,,,,,,,,,,,2014,,
Kepler-272 b,kepler-272b,,,,,,,0.128,0.069,0.069,0.069,0.069,2.97135300,0.00001700,0.00001700,0.00001700,0.00001700,,,,,,,,,,,,2014,,
Kepler-272 c,kepler-272c,,,,,,,0.160,0.086,0.086,0.086,0.086,6.05734200,0.00003700,0.00003700,0.00003700,0.00003700,,,,,,,,,,,,2014,,
Kepler-272 d,kepler-272d,,,,,,,0.201,0.109,0.109,0.109,0.109,10.93730400,0.00007300,0.00007300,0.00007300,0.00007300,,,,,,,,,,,,2014,,
Kepler-273 b,kepler-273b,,,,,,,0.134,0.077,0.077,0.077,0.077,2.93653200,0.00000900,0.00000900,0.00000900,0.00000900,,,,,,,,,,,,2014,,
Kepler-273 c,kepler-273c,,,,,,,0.177,0.103,0.103,0.103,0.103,8.01492700,0.00005200,0.00005200,0.00005200,0.00005200,,,,,,,,,,,,2014,,
Kepler-274 b,kepler-274b,,,,,,,0.137,0.075,0.075,0.075,0.075,11.63478800,0.00013400,0.00013400,0.00013400,0.00013400,,,,,,,,,,,,2014,,
Kepler-274 c,kepler-274c,,,,,,,0.164,0.089,0.089,0.089,0.089,33.19786100,0.00089400,0.00089400,0.00089400,0.00089400,,,,,,,,,,,,2014,,
Kepler-275 b,kepler-275b,,,,,,,0.209,0.040,0.040,0.040,0.040,10.30068200,0.00025400,0.00025400,0.00025400,0.00025400,,,,,,,,,,,,2014,,
Kepler-275 c,kepler-275c,,,,,,,0.302,0.057,0.057,0.057,0.057,16.08813400,0.00016400,0.00016400,0.00016400,0.00016400,,,,,,,,,,,,2014,,
Kepler-275 d,kepler-275d,,,,,,,0.297,0.066,0.066,0.066,0.066,35.67606200,0.00064100,0.00064100,0.00064100,0.00064100,,,,,,,,,,,,2014,,
Kepler-276 b,kepler-276b,,,,,,,0.256,0.120,0.120,0.120,0.120,14.12841000,0.00011100,0.00011100,0.00011100,0.00011100,,,,,,,,,,,,2014,,
Kepler-276 c,kepler-276c,,0.05200,0.01100,0.01400,0.01100,0.01400,0.259,0.025,0.113,0.025,0.113,31.88400000,,,,,,,,,,,,,,,,2014,,
Kepler-277 b,kepler-277b,,0.27500,0.12600,0.13100,0.12600,0.13100,0.261,0.056,0.065,0.056,0.065,17.32400000,,,,,,,,,,,,,,,,2014,,
Kepler-277 c,kepler-277c,,0.20200,0.04900,0.05700,0.04900,0.05700,0.300,0.064,0.074,0.064,0.074,33.00600000,,,,,,,,,,,,,,,,2014,,
Kepler-278 c,kepler-278c,,,,,,,0.320,0.038,0.038,0.038,0.038,51.07877500,0.00089000,0.00089000,0.00089000,0.00089000,,,,,,,,,,,,2014,,
Kepler-279 b,kepler-279b,,,,,,,0.323,0.063,0.063,0.063,0.063,12.30968100,0.00005100,0.00005100,0.00005100,0.00005100,,,,,,,,,,,,2014,,
Kepler-280 b,kepler-280b,,,,,,,0.129,0.062,0.062,0.062,0.062,2.13954200,0.00000600,0.00000600,0.00000600,0.00000600,,,,,,,,,,,,2014,,
Kepler-280 c,kepler-280c,,,,,,,0.179,0.087,0.087,0.087,0.087,4.80709100,0.00000900,0.00000900,0.00000900,0.00000900,,,,,,,,,,,,2014,,
Kepler-281 b,kepler-281b,,,,,,,0.252,0.100,0.100,0.100,0.100,14.64600800,0.00013900,0.00013900,0.00013900,0.00013900,,,,,,,,,,,,2014,,
Kepler-282 b,kepler-282b,,,,,,,0.090,0.022,0.022,0.022,0.022,9.22052400,0.00034100,0.00034100,0.00034100,0.00034100,,,,,,,,,,,,2014,,
Kepler-282 c,kepler-282c,,,,,,,0.107,0.026,0.026,0.026,0.026,13.63872300,0.00049100,0.00049100,0.00049100,0.00049100,,,,,,,,,,,,2014,,
Kepler-282 d,kepler-282d,,0.19200,0.11400,0.11300,0.11400,0.11300,0.219,0.018,0.089,0.018,0.089,24.80600000,,,,,,,,,,,,,,,,2014,,
Kepler-283 b,kepler-283b,,,,,,,0.190,0.023,0.023,0.023,0.023,11.00815100,0.00002900,0.00002900,0.00002900,0.00002900,,,,,,,,,,,,2014,,
Kepler-283 c,kepler-283c,,,,,,,0.162,0.011,0.011,0.011,0.011,92.74371100,0.00141300,0.00141300,0.00141300,0.00141300,,,,,,,,,,,,2014,,
Kepler-284 b,kepler-284b,,,,,,,0.200,0.087,0.087,0.087,0.087,12.69914900,0.00007100,0.00007100,0.00007100,0.00007100,,,,,,,,,,,,2014,,
Kepler-285 b,kepler-285b,,,,,,,0.120,0.052,0.052,0.052,0.052,2.63386700,0.00001200,0.00001200,0.00001200,0.00001200,,,,,,,,,,,,2014,,
Kepler-285 c,kepler-285c,,,,,,,0.100,0.044,0.044,0.044,0.044,6.18667600,0.00005900,0.00005900,0.00005900,0.00005900,,,,,,,,,,,,2014,,
Kepler-286 b,kepler-286b,,,,,,,0.111,0.022,0.022,0.022,0.022,1.79630200,0.00000900,0.00000900,0.00000900,0.00000900,,,,,,,,,,,,2014,,
Kepler-286 d,kepler-286d,,,,,,,0.119,0.024,0.024,0.024,0.024,5.91432300,0.00005400,0.00005400,0.00005400,0.00005400,,,,,,,,,,,,2014,,
Kepler-286 e,kepler-286e,,,,,,,0.158,0.038,0.038,0.038,0.038,29.22128900,0.00037000,0.00037000,0.00037000,0.00037000,,,,,,,,,,,,2014,,
Kepler-287 b,kepler-287b,,,,,,,0.208,0.095,0.095,0.095,0.095,20.34219900,0.00008400,0.00008400,0.00008400,0.00008400,,,,,,,,,,,,2014,,
Kepler-288 b,kepler-288b,,,,,,,0.149,0.071,0.071,0.071,0.071,6.09732600,0.00006400,0.00006400,0.00006400,0.00006400,,,,,,,,,,,,2014,,
Kepler-288 c,kepler-288c,,,,,,,0.254,0.121,0.121,0.121,0.121,19.30577200,0.00013500,0.00013500,0.00013500,0.00013500,,,,,,,,,,,,2014,,
Kepler-288 d,kepler-288d,,,,,,,0.238,0.113,0.113,0.113,0.113,56.63374200,0.00090800,0.00090800,0.00090800,0.00090800,,,,,,,,,,,,2014,,
Kepler-289 b,kepler-289b,,0.02300,0.02100,0.02100,0.02100,0.02100,0.192,0.009,0.009,0.009,0.009,34.54500000,0.00050000,0.00050000,0.00050000,0.00050000,,,,,,,,,,,,2014,,
Kepler-289 d,kepler-289d,,0.01300,0.00300,0.00300,0.00300,0.00300,0.239,0.015,0.015,0.015,0.015,66.06340000,0.01140000,0.01140000,0.01140000,0.01140000,,,,,,,,,,,,2014,,
Kepler-290 b,kepler-290b,,,,,,,0.201,0.109,0.109,0.109,0.109,14.58934700,0.00006600,0.00006600,0.00006600,0.00006600,,,,,,,,,,,,2014,,
Kepler-290 c,kepler-290c,,,,,,,0.241,0.124,0.124,0.124,0.124,36.77031000,0.00018300,0.00018300,0.00018300,0.00018300,,,,,,,,,,,,2014,,
Kepler-291 c,kepler-291c,,,,,,,0.168,0.073,0.073,0.073,0.073,5.70078600,0.00005500,0.00005500,0.00005500,0.00005500,,,,,,,,,,,,2014,,
Kepler-292 b,kepler-292b,,,,,,,0.118,0.012,0.012,0.012,0.012,2.58082700,0.00002000,0.00002000,0.00002000,0.00002000,,,,,,,,,,,,2014,,
Kepler-292 c,kepler-292c,,,,,,,0.131,0.013,0.013,0.013,0.013,3.71533500,0.00003300,0.00003300,0.00003300,0.00003300,,,,,,,,,,,,2014,,
Kepler-292 e,kepler-292e,,,,,,,0.238,0.031,0.031,0.031,0.031,11.97901000,0.00010100,0.00010100,0.00010100,0.00010100,,,,,,,,,,,,2014,,
Kepler-292 f,kepler-292f,,,,,,,0.210,0.020,0.020,0.020,0.020,20.83423700,0.00018400,0.00018400,0.00018400,0.00018400,,,,,,,,,,,,2014,,
Kepler-293 b,kepler-293b,,,,,,,0.274,0.116,0.116,0.116,0.116,19.25419600,0.00007900,0.00007900,0.00007900,0.00007900,,,,,,,,,,,,2014,,
Kepler-294 b,kepler-294b,,,,,,,0.158,0.074,0.074,0.074,0.074,3.70121200,0.00002500,0.00002500,0.00002500,0.00002500,,,,,,,,,,,,2014,,
Kepler-294 c,kepler-294c,,,,,,,0.242,0.113,0.113,0.113,0.113,6.62640000,0.00002800,0.00002800,0.00002800,0.00002800,,,,,,,,,,,,2014,,
Kepler-295 c,kepler-295c,,,,,,,0.104,0.055,0.055,0.055,0.055,21.52625800,0.00033600,0.00033600,0.00033600,0.00033600,,,,,,,,,,,,2014,,
Kepler-296 b,kepler-296b,,,,,,,0.144,0.024,0.026,0.024,0.026,10.86438400,0.00004600,0.00005100,0.00004600,0.00005100,0.330000,,,,,,,,,,,2014,,
Kepler-296 c,kepler-296c,,,,,,,0.178,0.029,0.029,0.029,0.029,5.84163660,0.00001000,0.00001000,0.00001000,0.00001000,0.330000,,,,,,,,,,,2014,,
Kepler-296 d,kepler-296d,,,,,,,0.186,0.029,0.029,0.029,0.029,19.85029100,0.00005700,0.00006100,0.00005700,0.00006100,0.330000,,,,,,,,,,,2014,,
Kepler-296 f,kepler-296f,,,,,,,0.161,0.027,0.028,0.027,0.028,63.33627000,0.00062000,0.00060000,0.00062000,0.00060000,0.330000,,,,,,,,,,,2014,,
Kepler-297 b,kepler-297b,,,,,,,0.256,0.046,0.046,0.046,0.046,38.87182600,0.00015300,0.00015300,0.00015300,0.00015300,,,,,,,,,,,,2014,,
Kepler-297 c,kepler-297c,,,,,,,0.583,0.105,0.105,0.105,0.105,74.92013700,0.00012000,0.00012000,0.00012000,0.00012000,,,,,,,,,,,,2014,,
Kepler-298 c,kepler-298c,,,,,,,0.172,0.020,0.020,0.020,0.020,22.92881000,0.00038000,0.00038000,0.00038000,0.00038000,,,,,,,,,,,,2014,,
Kepler-298 d,kepler-298d,,,,,,,0.223,0.018,0.018,0.018,0.018,77.47363300,0.00061500,0.00061500,0.00061500,0.00061500,,,,,,,,,,,,2014,,
Kepler-299 b,kepler-299b,,,,,,,0.118,0.024,0.024,0.024,0.024,2.92712800,0.00003300,0.00003300,0.00003300,0.00003300,,,,,,,,,,,,2014,,
Kepler-299 c,kepler-299c,,,,,,,0.236,0.056,0.056,0.056,0.056,6.88587500,0.00004000,0.00004000,0.00004000,0.00004000,,,,,,,,,,,,2014,,
Kepler-299 e,kepler-299e,,,,,,,0.167,0.035,0.035,0.035,0.035,38.28548900,0.00142800,0.00142800,0.00142800,0.00142800,,,,,,,,,,,,2014,,
Kepler-300 b,kepler-300b,,,,,,,0.149,0.068,0.068,0.068,0.068,10.44634700,0.00004300,0.00004300,0.00004300,0.00004300,,,,,,,,,,,,2014,,
Kepler-300 c,kepler-300c,,,,,,,0.201,0.093,0.093,0.093,0.093,40.71495500,0.00024500,0.00024500,0.00024500,0.00024500,,,,,,,,,,,,2014,,
Kepler-301 c,kepler-301c,,,,,,,0.120,0.064,0.064,0.064,0.064,5.41902600,0.00003200,0.00003200,0.00003200,0.00003200,,,,,,,,,,,,2014,,
Kepler-301 d,kepler-301d,,,,,,,0.156,0.084,0.084,0.084,0.084,13.75124300,0.00008100,0.00008100,0.00008100,0.00008100,,,,,,,,,,,,2014,,
Kepler-302 b,kepler-302b,,,,,,,0.362,0.076,0.076,0.076,0.076,30.18410400,0.00020300,0.00020300,0.00020300,0.00020300,,,,,,,,,,,,2014,,
Kepler-302 c,kepler-302c,,,,,,,1.111,0.227,0.227,0.227,0.227,127.28218400,0.00042700,0.00042700,0.00042700,0.00042700,,,,,,,,,,,,2014,,
Kepler-303 b,kepler-303b,,,,,,,0.079,0.004,0.004,0.004,0.004,1.93705500,0.00000400,0.00000400,0.00000400,0.00000400,,,,,,,,,,,,2014,,
Kepler-303 c,kepler-303c,,,,,,,0.102,0.008,0.008,0.008,0.008,7.06114900,0.00001900,0.00001900,0.00001900,0.00001900,,,,,,,,,,,,2014,,
Kepler-304 b,kepler-304b,,,,,,,0.255,0.019,0.019,0.019,0.019,3.29570900,0.00000200,0.00000200,0.00000200,0.00000200,,,,,,,,,,,,2014,,
Kepler-304 d,kepler-304d,,,,,,,0.245,0.019,0.019,0.019,0.019,9.65347100,0.00001500,0.00001500,0.00001500,0.00001500,,,,,,,,,,,,2014,,
Kepler-305 b,kepler-305b,,0.03300,0.00600,0.00800,0.00600,0.00800,0.321,0.032,0.080,0.032,0.080,5.48700000,,,,,,,,,,,,,,,,2014,,
Kepler-305 c,kepler-305c,,0.01900,0.00700,0.00800,0.00700,0.00800,0.294,0.029,0.073,0.029,0.073,8.29100000,,,,,,,,,,,,,,,,2014,,
Kepler-305 d,kepler-305d,,,,,,,0.242,0.037,0.037,0.037,0.037,16.73866100,0.00014500,0.00014500,0.00014500,0.00014500,,,,,,,,,,,,2014,,
Kepler-306 b,kepler-306b,,,,,,,0.136,0.009,0.009,0.009,0.009,4.64618600,0.00002500,0.00002500,0.00002500,0.00002500,,,,,,,,,,,,2014,,
Kepler-306 c,kepler-306c,,,,,,,0.210,0.017,0.017,0.017,0.017,7.24019300,0.00003200,0.00003200,0.00003200,0.00003200,,,,,,,,,,,,2014,,
Kepler-306 e,kepler-306e,,,,,,,0.203,0.013,0.013,0.013,0.013,44.84097500,0.00043900,0.00043900,0.00043900,0.00043900,,,,,,,,,,,,2014,,
Kepler-307 b,kepler-307b,,0.02341,0.00274,0.00286,0.00274,0.00286,0.217,0.008,0.008,0.008,0.008,10.42080000,0.00080000,0.00090000,0.00080000,0.00090000,,,,,,,,,,,,2014,,
Kepler-307 c,kepler-307c,,0.01145,0.00182,0.00205,0.00182,0.00205,0.196,0.006,0.006,0.006,0.006,13.07290000,0.00120000,0.00120000,0.00120000,0.00120000,,,,,,,,,,,,2014,,
Kepler-308 c,kepler-308c,,,,,,,0.193,0.093,0.093,0.093,0.093,15.38231000,0.00017100,0.00017100,0.00017100,0.00017100,,,,,,,,,,,,2014,,
Kepler-309 b,kepler-309b,,,,,,,0.139,0.012,0.012,0.012,0.012,5.92365300,0.00002800,0.00002800,0.00002800,0.00002800,,,,,,,,,,,,2014,,
Kepler-309 c,kepler-309c,,,,,,,0.224,0.016,0.016,0.016,0.016,105.35638300,0.00085700,0.00085700,0.00085700,0.00085700,,,,,,,,,,,,2014,,
Kepler-304 c,kepler-304c,,,,,,,0.194,0.013,0.013,0.013,0.013,5.31594600,0.00000700,0.00000700,0.00000700,0.00000700,,,,,,,,,,,,2014,,
Kepler-310 c,kepler-310c,,,,,,,0.302,0.141,0.141,0.141,0.141,56.47542000,0.00020700,0.00020700,0.00020700,0.00020700,,,,,,,,,,,,2014,,
Kepler-310 d,kepler-310d,,,,,,,0.220,0.103,0.103,0.103,0.103,92.87612500,0.00078500,0.00078500,0.00078500,0.00078500,,,,,,,,,,,,2014,,
Kepler-311 b,kepler-311b,,,,,,,0.152,0.029,0.029,0.029,0.029,9.17609200,0.00005700,0.00005700,0.00005700,0.00005700,,,,,,,,,,,,2014,,
Kepler-311 c,kepler-311c,,,,,,,0.128,0.025,0.025,0.025,0.025,19.73828600,0.00020500,0.00020500,0.00020500,0.00020500,,,,,,,,,,,,2014,,
Kepler-312 c,kepler-312c,,,,,,,0.281,0.054,0.054,0.054,0.054,19.74741200,0.00006800,0.00006800,0.00006800,0.00006800,,,,,,,,,,,,2014,,
Kepler-313 b,kepler-313b,,,,,,,0.226,0.028,0.028,0.028,0.028,14.97041800,0.00011400,0.00011400,0.00011400,0.00011400,,,,,,,,,,,,2014,,
Kepler-313 c,kepler-313c,,,,,,,0.229,0.037,0.037,0.037,0.037,32.27327300,0.00081900,0.00081900,0.00081900,0.00081900,,,,,,,,,,,,2014,,
Kepler-314 c,kepler-314c,,,,,,,0.259,0.038,0.038,0.038,0.038,5.96039200,0.00000500,0.00000500,0.00000500,0.00000500,,,,,,,,,,,,2014,,
Kepler-315 b,kepler-315b,,,,,,,0.336,0.070,0.070,0.070,0.070,96.10114100,0.00091800,0.00091800,0.00091800,0.00091800,,,,,,,,,,,,2014,,
Kepler-315 c,kepler-315c,,,,,,,0.370,0.086,0.086,0.086,0.086,265.46933500,0.00622300,0.00622300,0.00622300,0.00622300,,,,,,,,,,,,2014,,
Kepler-316 c,kepler-316c,,,,,,,0.103,0.011,0.011,0.011,0.011,6.82776600,0.00003400,0.00003400,0.00003400,0.00003400,,,,,,,,,,,,2014,,
Kepler-317 b,kepler-317b,,,,,,,0.186,0.086,0.086,0.086,0.086,5.52424200,0.00002700,0.00002700,0.00002700,0.00002700,,,,,,,,,,,,2014,,
Kepler-317 c,kepler-317c,,,,,,,0.153,0.070,0.070,0.070,0.070,8.77501000,0.00011300,0.00011300,0.00011300,0.00011300,,,,,,,,,,,,2014,,
Kepler-332 c,kepler-332c,,,,,,,0.097,0.007,0.007,0.007,0.007,15.99562200,0.00010800,0.00010800,0.00010800,0.00010800,,,,,,,,,,,,2014,,
Kepler-318 c,kepler-318c,,,,,,,0.328,0.058,0.058,0.058,0.058,11.81500700,0.00002000,0.00002000,0.00002000,0.00002000,,,,,,,,,,,,2014,,
Kepler-319 b,kepler-319b,,,,,,,0.145,0.021,0.021,0.021,0.021,4.36270500,0.00000900,0.00000900,0.00000900,0.00000900,,,,,,,,,,,,2014,,
Kepler-319 c,kepler-319c,,,,,,,0.235,0.033,0.033,0.033,0.033,6.94135700,0.00000700,0.00000700,0.00000700,0.00000700,,,,,,,,,,,,2014,,
Kepler-319 d,kepler-319d,,,,,,,0.204,0.031,0.031,0.031,0.031,31.78192500,0.00010500,0.00010500,0.00010500,0.00010500,,,,,,,,,,,,2014,,
Kepler-320 c,kepler-320c,,,,,,,0.122,0.057,0.057,0.057,0.057,17.93493700,0.00028100,0.00028100,0.00028100,0.00028100,,,,,,,,,,,,2014,,
Kepler-321 b,kepler-321b,,,,,,,0.158,0.030,0.030,0.030,0.030,4.91537900,0.00001000,0.00001000,0.00001000,0.00001000,,,,,,,,,,,,2014,,
Kepler-321 c,kepler-321c,,,,,,,0.207,0.040,0.040,0.040,0.040,13.09392100,0.00002400,0.00002400,0.00002400,0.00002400,,,,,,,,,,,,2014,,
Kepler-322 c,kepler-322c,,,,,,,0.149,0.016,0.016,0.016,0.016,4.33723400,0.00000900,0.00000900,0.00000900,0.00000900,,,,,,,,,,,,2014,,
Kepler-323 b,kepler-323b,,,,,,,0.128,0.025,0.025,0.025,0.025,1.67832700,0.00000300,0.00000300,0.00000300,0.00000300,,,,,,,,,,,,2014,,
Kepler-323 c,kepler-323c,,,,,,,0.145,0.029,0.029,0.029,0.029,3.55382200,0.00000800,0.00000800,0.00000800,0.00000800,,,,,,,,,,,,2014,,
Kepler-324 c,kepler-324c,,,,,,,0.281,0.029,0.029,0.029,0.029,51.80561200,0.00031400,0.00031400,0.00031400,0.00031400,,,,,,,,,,,,2014,,
Kepler-325 b,kepler-325b,,,,,,,0.260,0.128,0.128,0.128,0.128,4.54443900,0.00000800,0.00000800,0.00000800,0.00000800,,,,,,,,,,,,2014,,
